order_id,customer_id,product_name,unit_price,quantity,region,order_date
ORD104451,CUST1150,USB-C Hub,1299.0,0,North,22-12-2024
ORD100077,CUST1093,Wireless Mouse,799.0,-1,EAST,2024-06-16
ORD102328,CUST1011,Monitor 24-inch,8999.0,-1,South,25-07-2024
ORD104021,CUST1453,Monitor 24-inch,8999.0,1,south,2024-05-08
ORD102934,CUST1049,Monitor 24-inch,8999.0,2,south,19-06-2024
ORD103122,CUST1091,Monitor 24-inch,8999.0,-1,West,24/09/2024
ORD101458,CUST1331,Mechanical Keyboard,3499.0,,south,24-02-2024
ORD101141,CUST1112,Webcam 1080p,2499.0,2,South,22-06-2024
ORD100779,CUST1256,USB-C Hub,1299.0,5,south,04-09-2024
ORD101415,CUST1199,USB-C Hub,1299.0,5,West,2024-09-21
ORD103104,CUST1299,USB-C Hub,1299.0,3,EAST,20-04-2024
ORD104060,CUST1492,Noise Cancelling Headphones,5999.0,-1,north,16/12/2024
ORD104268,CUST1047,USB-C Hub,1299.0,1,,02/08/2024
ORD102846,CUST1062,Wireless Mouse,799.0,3,south,31/05/2024
ORD103464,CUST1145,Wireless Mouse,799.0,2,North,12/02/2024
ORD102909,CUST1059,Laptop Stand,1999.0,5,north,2024-04-18
ORD103487,CUST1364,Noise Cancelling Headphones,5999.0,3,south,09-02-2024
ORD101060,CUST1487,Noise Cancelling Headphones,5999.0,0,North,2024-03-15
ORD102267,CUST1054,Noise Cancelling Headphones,5999.0,1,West,2024-10-08
ORD100392,CUST1084,Wireless Mouse,799.0,3,West,2024-12-24
ORD100035,CUST1277,Wireless Mouse,799.0,5,South,2024-01-30
ORD100025,CUST1301,Laptop Stand,1999.0,2,north,2024-01-04
ORD104383,CUST1499,Noise Cancelling Headphones,5999.0,5,North,14-06-2024
ORD104744,CUST1417,Portable SSD 1TB,6999.0,3,EAST,16/01/2024
ORD101376,CUST1012,Portable SSD 1TB,6999.0,1,West,2024-05-28
ORD101358,CUST1434,USB-C Hub,1299.0,0,EAST,14-03-2024
ORD102558,CUST1070,Monitor 24-inch,8999.0,-1,EAST,2024-11-04
ORD100154,CUST1097,Mechanical Keyboard,3499.0,1,West,2024-12-05
ORD100611,CUST1000,Portable SSD 1TB,6999.0,-1,north,2024-07-08
ORD100406,CUST1142,Mechanical Keyboard,3499.0,1,EAST,2024-09-18
ORD103123,CUST1470,Wireless Mouse,799.0,2,West,08-05-2024
ORD101202,CUST1020,Portable SSD 1TB,6999.0,3,South,2024-01-13
ORD104174,CUST1027,Wireless Mouse,799.0,1,North,26-02-2024
ORD101033,CUST1344,Mechanical Keyboard,3499.0,1,West,03/01/2024
ORD100177,CUST1139,Laptop Stand,1999.0,1,north,25/06/2024
ORD102999,CUST1256,USB-C Hub,1299.0,1,South,27-09-2024
ORD103752,CUST1162,Laptop Stand,1999.0,5,North,2024-07-18
ORD103664,CUST1356,Wireless Mouse,799.0,5,EAST,12-01-2024
ORD102464,CUST1391,Mechanical Keyboard,3499.0,0,south,11-12-2024
ORD102700,CUST1438,Webcam 1080p,2499.0,5,North,2024-03-17
ORD101688,CUST1005,Monitor 24-inch,8999.0,-1,South,2024-08-04
ORD101236,CUST1310,Monitor 24-inch,8999.0,1,West,27/06/2024
ORD104790,CUST1012,USB-C Hub,1299.0,1,South,2024-06-04
ORD103925,CUST1482,Noise Cancelling Headphones,5999.0,5,West,24/07/2024
ORD100689,CUST1232,Wireless Mouse,799.0,-1,South,2024-04-04
ORD103460,CUST1235,Webcam 1080p,2499.0,2,EAST,05-09-2024
ORD103461,CUST1109,Portable SSD 1TB,6999.0,5,West,08/09/2024
ORD103546,CUST1056,USB-C Hub,1299.0,1,South,2024-08-03
ORD101918,CUST1328,Portable SSD 1TB,6999.0,2,north,18/03/2024
ORD104304,CUST1239,Mechanical Keyboard,3499.0,1,South,29/08/2024
ORD104092,CUST1386,Portable SSD 1TB,6999.0,1,South,26-01-2024
ORD100296,CUST1067,Portable SSD 1TB,6999.0,1,West,13/10/2024
ORD104804,CUST1475,Noise Cancelling Headphones,5999.0,5,south,2024-10-19
ORD102400,CUST1280,Laptop Stand,1999.0,1,south,23/01/2024
ORD101299,CUST1101,Mechanical Keyboard,3499.0,,north,2024-07-29
ORD104319,CUST1264,Mechanical Keyboard,3499.0,3,EAST,28-10-2024
ORD103983,CUST1487,Monitor 24-inch,8999.0,1,north,22/04/2024
ORD101757,CUST1256,Webcam 1080p,2499.0,0,EAST,22-02-2024
ORD100575,CUST1344,Mechanical Keyboard,3499.0,1,north,24-11-2024
ORD101765,CUST1408,Laptop Stand,1999.0,0,north,2024-05-20
ORD102396,CUST1228,Monitor 24-inch,8999.0,2,North,2024-10-19
ORD102318,CUST1342,Noise Cancelling Headphones,5999.0,0,south,10-09-2024
ORD104190,CUST1350,Webcam 1080p,2499.0,-1,south,26-12-2024
ORD100160,CUST1398,Noise Cancelling Headphones,5999.0,1,north,19-08-2024
ORD100979,CUST1168,Portable SSD 1TB,6999.0,2,South,2024-08-04
ORD102749,CUST1379,Portable SSD 1TB,6999.0,1,north,17-01-2024
ORD104224,CUST1493,Portable SSD 1TB,6999.0,-1,north,20-02-2024
ORD101785,CUST1336,Laptop Stand,1999.0,3,south,24/03/2024
ORD103903,CUST1248,Mechanical Keyboard,3499.0,,EAST,13/05/2024
ORD102901,CUST1177,Mechanical Keyboard,3499.0,-1,North,2024-05-28
ORD103411,CUST1052,Noise Cancelling Headphones,5999.0,3,North,12-06-2024
ORD102438,CUST1058,Laptop Stand,1999.0,1,North,16/10/2024
ORD100752,CUST1407,USB-C Hub,1299.0,1,South,2024-02-16
ORD101650,CUST1311,Monitor 24-inch,8999.0,2,West,30-08-2024
ORD100451,CUST1475,Noise Cancelling Headphones,5999.0,2,south,12/07/2024
ORD102073,CUST1390,Laptop Stand,1999.0,-1,south,14-04-2024
ORD104588,CUST1060,Webcam 1080p,2499.0,-1,EAST,09/01/2024
ORD102046,CUST1153,USB-C Hub,1299.0,-1,South,06/01/2024
ORD101674,CUST1262,USB-C Hub,1299.0,2,EAST,2024-10-17
ORD101076,CUST1225,Monitor 24-inch,8999.0,-1,South,2024-03-24
ORD102633,CUST1383,Mechanical Keyboard,3499.0,-1,North,03-07-2024
ORD104168,CUST1198,USB-C Hub,1299.0,1,EAST,20-07-2024
ORD101239,CUST1447,Monitor 24-inch,8999.0,0,south,29/02/2024
ORD103779,CUST1317,USB-C Hub,1299.0,5,north,2024-06-24
ORD103348,CUST1079,Portable SSD 1TB,6999.0,1,South,2024-09-18
ORD104394,CUST1408,Mechanical Keyboard,3499.0,1,north,04-07-2024
ORD103874,CUST1314,Laptop Stand,1999.0,2,North,18-07-2024
ORD100573,CUST1037,Wireless Mouse,799.0,3,south,2024-10-12
ORD103791,CUST1454,USB-C Hub,1299.0,3,south,2024-12-21
ORD101764,CUST1191,Wireless Mouse,799.0,-1,EAST,14/07/2024
ORD101080,CUST1405,USB-C Hub,1299.0,-1,south,25/01/2024
ORD101471,CUST1298,Wireless Mouse,799.0,,West,2024-08-29
ORD102139,CUST1373,Webcam 1080p,2499.0,2,South,30-08-2024
ORD100877,CUST1242,Monitor 24-inch,8999.0,1,EAST,07-08-2024
ORD103026,CUST1275,Laptop Stand,1999.0,2,north,27-05-2024
ORD100825,CUST1026,USB-C Hub,1299.0,-1,West,31/08/2024
ORD100794,CUST1433,USB-C Hub,1299.0,5,EAST,05-11-2024
ORD102487,CUST1115,Noise Cancelling Headphones,5999.0,2,north,20-07-2024
ORD103337,CUST1334,Monitor 24-inch,8999.0,0,North,15-11-2024
ORD100237,CUST1044,Noise Cancelling Headphones,5999.0,5,South,2024-12-29
ORD100382,CUST1443,USB-C Hub,1299.0,2,south,30/12/2024
ORD102735,CUST1451,Webcam 1080p,2499.0,2,North,2024-03-21
ORD104159,CUST1290,Mechanical Keyboard,3499.0,1,West,18-04-2024
ORD101541,CUST1053,Wireless Mouse,799.0,-1,EAST,27-12-2024
ORD101286,CUST1224,Noise Cancelling Headphones,5999.0,3,West,21/05/2024
ORD104499,CUST1065,Noise Cancelling Headphones,5999.0,0,South,07-10-2024
ORD101346,CUST1115,Portable SSD 1TB,6999.0,1,South,2024-09-08
ORD102686,CUST1226,Laptop Stand,1999.0,,South,24-09-2024
ORD102910,CUST1022,Portable SSD 1TB,6999.0,-1,West,13-05-2024
ORD101525,CUST1312,Webcam 1080p,2499.0,1,West,06-10-2024
ORD103441,CUST1306,Mechanical Keyboard,3499.0,2,West,26-10-2024
ORD102640,CUST1275,Laptop Stand,1999.0,1,south,2024-12-16
ORD104849,CUST1465,Noise Cancelling Headphones,5999.0,-1,EAST,2024-03-24
ORD100341,CUST1285,Portable SSD 1TB,6999.0,1,North,15/02/2024
ORD100458,CUST1442,Laptop Stand,1999.0,0,south,2024-02-07
ORD102576,CUST1439,Portable SSD 1TB,6999.0,2,EAST,31/10/2024
ORD102172,CUST1019,Mechanical Keyboard,3499.0,3,North,2024-12-06
ORD103766,CUST1140,Wireless Mouse,799.0,3,north,22/02/2024
ORD101822,CUST1375,Mechanical Keyboard,3499.0,-1,North,2024-03-12
ORD103302,CUST1189,Portable SSD 1TB,6999.0,0,EAST,21-10-2024
ORD103657,CUST1111,Webcam 1080p,2499.0,2,EAST,08-08-2024
ORD101745,CUST1378,USB-C Hub,1299.0,2,South,26-04-2024
ORD102399,CUST1497,Mechanical Keyboard,3499.0,5,south,22-07-2024
ORD101681,CUST1373,Portable SSD 1TB,6999.0,-1,north,2024-09-30
ORD103839,CUST1496,Laptop Stand,1999.0,1,EAST,15-09-2024
ORD103586,CUST1418,Laptop Stand,1999.0,0,North,05-03-2024
ORD102790,CUST1358,Portable SSD 1TB,6999.0,-1,south,05/05/2024
ORD103979,CUST1098,Mechanical Keyboard,3499.0,-1,North,04/07/2024
ORD104125,CUST1283,Webcam 1080p,2499.0,0,EAST,21-11-2024
ORD104290,CUST1009,Portable SSD 1TB,6999.0,0,EAST,20-03-2024
ORD104492,CUST1252,Portable SSD 1TB,6999.0,2,south,2024-05-12
ORD104204,CUST1489,Laptop Stand,1999.0,2,North,2024-10-22
ORD100884,CUST1271,Wireless Mouse,799.0,-1,EAST,18-05-2024
ORD103988,CUST1285,Monitor 24-inch,8999.0,0,West,25-08-2024
ORD103321,CUST1162,Wireless Mouse,799.0,2,West,30/06/2024
ORD101474,CUST1234,Wireless Mouse,799.0,3,EAST,29/12/2024
ORD100191,CUST1019,Wireless Mouse,799.0,3,EAST,09-02-2024
ORD100463,CUST1281,Monitor 24-inch,8999.0,1,south,2024-07-03
ORD103288,CUST1474,Wireless Mouse,799.0,2,West,2024-01-08
ORD101500,CUST1200,Wireless Mouse,799.0,3,North,26/07/2024
ORD103175,CUST1195,USB-C Hub,1299.0,3,South,20-06-2024
ORD100486,CUST1325,Mechanical Keyboard,3499.0,1,South,03/05/2024
ORD102431,CUST1022,Wireless Mouse,799.0,1,,2024-01-20
ORD101577,CUST1085,Mechanical Keyboard,3499.0,-1,south,04/08/2024
ORD104399,CUST1351,Portable SSD 1TB,6999.0,2,South,24/08/2024
ORD103366,CUST1416,Wireless Mouse,799.0,-1,North,2024-04-21
ORD104838,CUST1096,Portable SSD 1TB,6999.0,5,north,18-08-2024
ORD103343,CUST1164,Monitor 24-inch,8999.0,1,north,12-10-2024
ORD104710,CUST1063,Portable SSD 1TB,6999.0,5,South,04/06/2024
ORD103777,CUST1269,Portable SSD 1TB,6999.0,3,West,20-01-2024
ORD102657,CUST1427,Noise Cancelling Headphones,5999.0,0,South,2024-07-26
ORD104002,CUST1305,USB-C Hub,1299.0,-1,South,2024-02-04
ORD100418,CUST1044,Monitor 24-inch,8999.0,5,North,12/04/2024
ORD104713,CUST1208,Webcam 1080p,2499.0,2,North,2024-06-19
ORD104001,CUST1270,Noise Cancelling Headphones,5999.0,-1,South,06/01/2024
ORD101049,CUST1212,Monitor 24-inch,8999.0,,EAST,17-04-2024
ORD103238,CUST1381,Mechanical Keyboard,3499.0,5,north,04-05-2024
ORD100786,CUST1411,Webcam 1080p,2499.0,2,north,2024-03-28
ORD100579,CUST1346,Noise Cancelling Headphones,5999.0,2,,2024-03-04
ORD101604,CUST1110,Portable SSD 1TB,6999.0,5,North,13-05-2024
ORD101425,CUST1005,USB-C Hub,1299.0,1,South,01/03/2024
ORD104074,CUST1150,Monitor 24-inch,8999.0,1,EAST,20-11-2024
ORD102729,CUST1152,Noise Cancelling Headphones,5999.0,3,EAST,23/04/2024
ORD102841,CUST1108,Wireless Mouse,799.0,5,South,18-07-2024
ORD103418,CUST1440,Portable SSD 1TB,6999.0,3,South,2024-06-19
ORD102297,CUST1145,Wireless Mouse,799.0,-1,EAST,2024-12-05
ORD100632,CUST1014,Monitor 24-inch,8999.0,3,North,04/02/2024
ORD102019,CUST1278,Wireless Mouse,799.0,1,north,2024-10-21
ORD103823,CUST1422,Portable SSD 1TB,6999.0,1,North,03-11-2024
ORD104395,CUST1244,Noise Cancelling Headphones,5999.0,1,north,2024-12-28
ORD103372,CUST1221,Portable SSD 1TB,6999.0,0,North,16/04/2024
ORD102154,CUST1392,Webcam 1080p,2499.0,1,north,11-09-2024
ORD104462,CUST1063,Laptop Stand,1999.0,2,North,31/07/2024
ORD100504,CUST1291,Monitor 24-inch,8999.0,5,south,2024-04-02
ORD103145,CUST1210,Monitor 24-inch,8999.0,3,,11-02-2024
ORD104886,CUST1284,Mechanical Keyboard,3499.0,2,north,18-09-2024
ORD101269,CUST1334,USB-C Hub,1299.0,3,North,2024-01-18
ORD101830,CUST1374,Noise Cancelling Headphones,5999.0,0,south,25/12/2024
ORD103660,CUST1026,Monitor 24-inch,8999.0,3,south,29-03-2024
ORD100343,CUST1461,Laptop Stand,1999.0,2,north,16/12/2024
ORD103495,CUST1294,Wireless Mouse,799.0,-1,West,17-10-2024
ORD104240,CUST1059,Laptop Stand,1999.0,-1,south,29-12-2024
ORD101173,CUST1141,Laptop Stand,1999.0,2,North,2024-08-16
ORD103668,CUST1444,USB-C Hub,1299.0,5,West,04/04/2024
ORD100997,CUST1367,Portable SSD 1TB,6999.0,0,West,2024-03-01
ORD104431,CUST1455,USB-C Hub,1299.0,0,north,03/09/2024
ORD102473,CUST1005,USB-C Hub,1299.0,5,north,22/02/2024
ORD102674,CUST1331,Wireless Mouse,799.0,-1,South,23-06-2024
ORD104606,CUST1370,USB-C Hub,1299.0,0,North,2024-06-09
ORD102362,CUST1088,Noise Cancelling Headphones,5999.0,2,north,02/08/2024
ORD101869,CUST1031,Wireless Mouse,799.0,5,,2024-02-18
ORD101348,CUST1470,Mechanical Keyboard,3499.0,2,North,01/04/2024
ORD102501,CUST1195,USB-C Hub,1299.0,2,South,02/08/2024
ORD102488,CUST1216,Laptop Stand,1999.0,-1,South,22-12-2024
ORD101213,CUST1371,Noise Cancelling Headphones,5999.0,-1,West,31/07/2024
ORD101956,CUST1497,Portable SSD 1TB,6999.0,0,West,2024-08-19
ORD100667,CUST1484,Monitor 24-inch,8999.0,1,EAST,08/08/2024
ORD101851,CUST1074,Wireless Mouse,799.0,2,EAST,11-01-2024
ORD104043,CUST1468,USB-C Hub,1299.0,0,EAST,01-05-2024
ORD101896,CUST1245,Mechanical Keyboard,3499.0,2,North,20/01/2024
ORD103225,CUST1273,Wireless Mouse,799.0,-1,south,2024-06-13
ORD103274,CUST1093,Wireless Mouse,799.0,1,north,08-05-2024
ORD104812,CUST1432,Monitor 24-inch,8999.0,0,West,2024-09-10
ORD102207,CUST1023,Noise Cancelling Headphones,5999.0,0,EAST,03-05-2024
ORD104748,CUST1196,Laptop Stand,1999.0,5,north,2024-05-07
ORD100896,CUST1032,Wireless Mouse,799.0,5,south,29-07-2024
ORD102016,CUST1070,Noise Cancelling Headphones,5999.0,0,EAST,18-08-2024
ORD104192,CUST1309,Wireless Mouse,799.0,0,EAST,2024-09-02
ORD101731,CUST1336,Noise Cancelling Headphones,5999.0,2,south,2024-09-04
ORD102344,CUST1468,Portable SSD 1TB,6999.0,0,north,2024-03-19
ORD104494,CUST1416,Laptop Stand,1999.0,2,West,05/04/2024
ORD101012,CUST1020,Monitor 24-inch,8999.0,0,EAST,22/08/2024
ORD102217,CUST1088,USB-C Hub,1299.0,1,south,2024-04-01
ORD102227,CUST1438,Mechanical Keyboard,3499.0,0,north,21-07-2024
ORD104671,CUST1136,Portable SSD 1TB,6999.0,1,West,2024-05-06
ORD103516,CUST1399,Noise Cancelling Headphones,5999.0,2,North,2024-03-18
ORD104837,CUST1460,Monitor 24-inch,8999.0,1,south,12/11/2024
ORD102505,CUST1391,Noise Cancelling Headphones,5999.0,1,north,2024-07-18
ORD104692,CUST1136,Webcam 1080p,2499.0,1,EAST,09-10-2024
ORD103974,CUST1200,Monitor 24-inch,8999.0,0,North,2024-05-21
ORD103812,CUST1332,Laptop Stand,1999.0,5,EAST,11-03-2024
ORD103689,CUST1328,Mechanical Keyboard,3499.0,1,EAST,2024-07-27
ORD103202,CUST1463,Portable SSD 1TB,6999.0,1,south,28/11/2024
ORD102001,CUST1000,Wireless Mouse,799.0,1,north,06/01/2024
ORD104049,CUST1114,Wireless Mouse,799.0,1,south,25/04/2024
ORD104073,CUST1106,Wireless Mouse,799.0,2,south,04/08/2024
ORD102131,CUST1420,Laptop Stand,1999.0,-1,south,2024-09-08
ORD102595,CUST1368,USB-C Hub,1299.0,3,EAST,13-08-2024
ORD104996,CUST1290,Laptop Stand,1999.0,0,North,2024-04-23
ORD100218,CUST1259,Wireless Mouse,799.0,0,West,23-01-2024
ORD104343,CUST1314,Webcam 1080p,2499.0,1,north,2024-06-10
ORD100821,CUST1089,USB-C Hub,1299.0,0,South,2024-07-08
ORD101181,CUST1175,Portable SSD 1TB,6999.0,-1,south,2024-01-20
ORD102713,CUST1491,Noise Cancelling Headphones,5999.0,0,South,28-11-2024
ORD103314,CUST1008,Laptop Stand,1999.0,,EAST,22-01-2024
ORD101628,CUST1087,Monitor 24-inch,8999.0,-1,south,2024-07-23
ORD103609,CUST1461,USB-C Hub,1299.0,0,South,2024-12-08
ORD102458,CUST1120,Noise Cancelling Headphones,5999.0,0,South,2024-03-16
ORD103815,CUST1239,Noise Cancelling Headphones,5999.0,3,North,01/11/2024
ORD104075,CUST1419,Monitor 24-inch,8999.0,1,south,2024-05-03
ORD102223,CUST1346,Noise Cancelling Headphones,5999.0,2,West,31-10-2024
ORD102196,CUST1451,Webcam 1080p,2499.0,,south,2024-05-23
ORD102600,CUST1142,Noise Cancelling Headphones,5999.0,1,south,19/04/2024
ORD100660,CUST1199,Webcam 1080p,2499.0,2,south,25/05/2024
ORD101928,CUST1290,Noise Cancelling Headphones,5999.0,1,EAST,2024-07-08
ORD102564,CUST1187,Monitor 24-inch,8999.0,1,North,2024-01-26
ORD104460,CUST1320,Laptop Stand,1999.0,5,EAST,17-03-2024
ORD100498,CUST1326,Monitor 24-inch,8999.0,5,South,16/09/2024
ORD101249,CUST1151,Laptop Stand,1999.0,0,West,16-03-2024
ORD100945,CUST1102,Portable SSD 1TB,6999.0,2,North,05-08-2024
ORD103471,CUST1186,Webcam 1080p,2499.0,2,south,17-08-2024
ORD103794,CUST1175,Webcam 1080p,2499.0,2,North,30-12-2024
ORD103412,CUST1048,Portable SSD 1TB,6999.0,2,West,15-04-2024
ORD102798,CUST1199,Webcam 1080p,2499.0,2,EAST,2024-12-10
ORD103379,CUST1147,Wireless Mouse,799.0,2,South,29-10-2024
ORD103279,CUST1035,Laptop Stand,1999.0,2,,2024-03-04
ORD103811,CUST1283,Monitor 24-inch,8999.0,3,West,10/09/2024
ORD102342,CUST1095,Wireless Mouse,799.0,0,north,20/05/2024
ORD103536,CUST1337,Portable SSD 1TB,6999.0,2,West,05/03/2024
ORD100235,CUST1134,Webcam 1080p,2499.0,0,South,19-04-2024
ORD102204,CUST1393,Portable SSD 1TB,6999.0,5,north,01/01/2024
ORD101211,CUST1156,Monitor 24-inch,8999.0,-1,EAST,14-10-2024
ORD103040,CUST1116,Wireless Mouse,799.0,0,south,2024-05-31
ORD102615,CUST1462,Mechanical Keyboard,3499.0,-1,North,20/07/2024
ORD103880,CUST1490,Noise Cancelling Headphones,5999.0,3,south,2024-08-13
ORD103456,CUST1343,Mechanical Keyboard,3499.0,1,West,15-04-2024
ORD100422,CUST1053,Laptop Stand,1999.0,2,north,02/08/2024
ORD100928,CUST1067,Wireless Mouse,799.0,5,West,08-06-2024
ORD104553,CUST1435,Noise Cancelling Headphones,5999.0,0,North,2024-12-25
ORD101221,CUST1154,Portable SSD 1TB,6999.0,3,north,29-07-2024
ORD103296,CUST1116,Webcam 1080p,2499.0,1,North,2024-12-24
ORD104614,CUST1014,Mechanical Keyboard,3499.0,1,North,15-04-2024
ORD101150,CUST1242,Webcam 1080p,2499.0,-1,north,22-11-2024
ORD100361,CUST1034,Webcam 1080p,2499.0,1,North,12/01/2024
ORD104535,CUST1183,Webcam 1080p,2499.0,-1,north,31/10/2024
ORD102403,CUST1031,Wireless Mouse,799.0,1,south,22/05/2024
ORD103130,CUST1389,USB-C Hub,1299.0,1,West,23-05-2024
ORD104759,CUST1172,Mechanical Keyboard,3499.0,2,South,21-07-2024
ORD100325,CUST1008,Webcam 1080p,2499.0,3,north,09-01-2024
ORD100995,CUST1045,Monitor 24-inch,8999.0,3,south,2024-12-25
ORD101215,CUST1477,USB-C Hub,1299.0,-1,south,10-05-2024
ORD100082,CUST1367,Mechanical Keyboard,3499.0,3,,25-02-2024
ORD101746,CUST1311,Webcam 1080p,2499.0,3,north,16-02-2024
ORD100865,CUST1337,Laptop Stand,1999.0,1,EAST,2024-04-09
ORD101322,CUST1367,Mechanical Keyboard,3499.0,1,West,04/09/2024
ORD102862,CUST1232,Webcam 1080p,2499.0,0,EAST,27/04/2024
ORD104751,CUST1489,Portable SSD 1TB,6999.0,-1,West,07-12-2024
ORD102124,CUST1078,Portable SSD 1TB,6999.0,1,West,19/06/2024
ORD100092,CUST1243,Monitor 24-inch,8999.0,1,West,17/02/2024
ORD104585,CUST1017,Wireless Mouse,799.0,5,north,24-09-2024
ORD100756,CUST1491,Laptop Stand,1999.0,3,North,07/01/2024
ORD101686,CUST1427,Mechanical Keyboard,3499.0,1,West,26-06-2024
ORD101782,CUST1345,Noise Cancelling Headphones,5999.0,0,north,30-11-2024
ORD102445,CUST1407,Mechanical Keyboard,3499.0,0,North,28/10/2024
ORD102751,CUST1025,USB-C Hub,1299.0,1,South,27-11-2024
ORD103241,CUST1378,Webcam 1080p,2499.0,2,North,10/07/2024
ORD100004,CUST1490,Noise Cancelling Headphones,5999.0,1,North,2024-07-13
ORD100625,CUST1099,Wireless Mouse,799.0,2,north,2024-11-10
ORD103010,CUST1186,Wireless Mouse,799.0,1,South,2024-02-09
ORD104949,CUST1417,Noise Cancelling Headphones,5999.0,1,North,26/03/2024
ORD103435,CUST1014,Laptop Stand,1999.0,0,North,16/04/2024
ORD102634,CUST1005,USB-C Hub,1299.0,1,South,2024-03-06
ORD103893,CUST1061,Mechanical Keyboard,3499.0,0,north,05/08/2024
ORD104972,CUST1287,Noise Cancelling Headphones,5999.0,3,,30/11/2024
ORD102534,CUST1052,USB-C Hub,1299.0,0,North,16/01/2024
ORD103911,CUST1310,Noise Cancelling Headphones,5999.0,0,West,24-11-2024
ORD103998,CUST1344,Noise Cancelling Headphones,5999.0,5,West,2024-08-24
ORD103638,CUST1225,Mechanical Keyboard,3499.0,1,South,06-06-2024
ORD103160,CUST1118,Webcam 1080p,2499.0,2,South,28-01-2024
ORD100481,CUST1068,Webcam 1080p,2499.0,0,South,13/06/2024
ORD100754,CUST1467,Noise Cancelling Headphones,5999.0,2,north,2024-03-24
ORD100657,CUST1372,Laptop Stand,1999.0,3,South,24-12-2024
ORD101084,CUST1166,Mechanical Keyboard,3499.0,-1,north,2024-07-17
ORD100253,CUST1081,Noise Cancelling Headphones,5999.0,5,north,2024-04-07
ORD101283,CUST1092,Noise Cancelling Headphones,5999.0,,South,01-09-2024
ORD103052,CUST1363,Noise Cancelling Headphones,5999.0,3,EAST,22/03/2024
ORD100933,CUST1386,Mechanical Keyboard,3499.0,2,North,2024-10-27
ORD101556,CUST1245,Laptop Stand,1999.0,1,West,2024-10-23
ORD104977,CUST1201,Wireless Mouse,799.0,2,south,2024-07-09
ORD104729,CUST1339,Laptop Stand,1999.0,5,south,02/12/2024
ORD100464,CUST1338,Monitor 24-inch,8999.0,1,south,2024-01-14
ORD103759,CUST1245,Laptop Stand,1999.0,3,South,06-01-2024
ORD101614,CUST1039,Mechanical Keyboard,3499.0,-1,north,2024-01-11
ORD102828,CUST1137,Monitor 24-inch,8999.0,-1,south,04-08-2024
ORD103706,CUST1326,Portable SSD 1TB,6999.0,-1,south,2024-01-05
ORD101147,CUST1027,Webcam 1080p,2499.0,0,south,17-04-2024
ORD104301,CUST1344,Webcam 1080p,2499.0,-1,North,2024-01-10
ORD104156,CUST1018,Webcam 1080p,2499.0,1,north,2024-03-28
ORD101469,CUST1170,Monitor 24-inch,8999.0,1,south,07/12/2024
ORD101489,CUST1102,Webcam 1080p,2499.0,1,EAST,01-06-2024
ORD101693,CUST1235,Noise Cancelling Headphones,5999.0,5,North,09/05/2024
ORD104185,CUST1312,Mechanical Keyboard,3499.0,0,,10/08/2024
ORD101994,CUST1133,Portable SSD 1TB,6999.0,3,North,2024-08-19
ORD104063,CUST1005,Wireless Mouse,799.0,2,South,14-03-2024
ORD104802,CUST1108,Portable SSD 1TB,6999.0,0,EAST,15-01-2024
ORD100997,CUST1367,Portable SSD 1TB,6999.0,0,West,2024-03-01
ORD103224,CUST1278,Portable SSD 1TB,6999.0,3,South,17-11-2024
ORD100751,CUST1364,Laptop Stand,1999.0,1,West,08/05/2024
ORD103254,CUST1351,Noise Cancelling Headphones,5999.0,1,south,09-09-2024
ORD101347,CUST1489,Webcam 1080p,2499.0,1,EAST,11/11/2024
ORD101567,CUST1390,Mechanical Keyboard,3499.0,2,North,16-10-2024
ORD103098,CUST1376,Wireless Mouse,799.0,0,EAST,2024-09-09
ORD104372,CUST1036,USB-C Hub,1299.0,5,EAST,29-06-2024
ORD100240,CUST1411,USB-C Hub,1299.0,1,north,03/02/2024
ORD104118,CUST1138,Portable SSD 1TB,6999.0,2,West,19-09-2024
ORD101848,CUST1197,Mechanical Keyboard,3499.0,3,South,10-11-2024
ORD103699,CUST1121,Wireless Mouse,799.0,1,EAST,05-11-2024
ORD104774,CUST1003,Monitor 24-inch,8999.0,5,West,2024-03-04
ORD100376,CUST1396,Noise Cancelling Headphones,5999.0,1,north,13-08-2024
ORD103068,CUST1388,Monitor 24-inch,8999.0,1,south,22-03-2024
ORD102746,CUST1151,USB-C Hub,1299.0,-1,south,21-03-2024
ORD103351,CUST1301,USB-C Hub,1299.0,2,West,24/04/2024
ORD102549,CUST1287,Laptop Stand,1999.0,-1,West,2024-10-07
ORD104583,CUST1478,Monitor 24-inch,8999.0,2,south,14-02-2024
ORD101633,CUST1359,Laptop Stand,1999.0,1,south,02/10/2024
ORD104483,CUST1141,Mechanical Keyboard,3499.0,2,north,2024-09-14
ORD100859,CUST1020,USB-C Hub,1299.0,-1,North,2024-03-21
ORD103572,CUST1079,Monitor 24-inch,8999.0,1,South,26-07-2024
ORD104561,CUST1067,Laptop Stand,1999.0,2,South,2024-04-10
ORD100679,CUST1372,Wireless Mouse,799.0,1,South,09/05/2024
ORD104608,CUST1363,USB-C Hub,1299.0,2,West,18-02-2024
ORD100540,CUST1388,Laptop Stand,1999.0,5,North,30-06-2024
ORD103076,CUST1467,Wireless Mouse,799.0,2,north,2024-03-29
ORD104690,CUST1443,Monitor 24-inch,8999.0,2,north,05/12/2024
ORD102317,CUST1083,Wireless Mouse,799.0,1,West,22/04/2024
